textbox1,,,,,,,,,,,,,,,,,
"UserID: MITRA10HO\budi.warman - Wednesday, 03-Jun-2026 13:13:31
Stock Warehouse By Location Report
Location: 80002 - MITRA10 SOLO BARU",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
LocationId,LocationName,StorageLocationId,ZoneId,StorageLocationActiveStatus,ItemCategoryDescription,ItemNo,BarcodeNo,ItemDescription,BaseUOM,LotNo,BatchNo,ReceivedDate,ExpiredDate,StockOnHandQty,AvailableQty,ToBePickedQty,PickedQtyBaseUOM
80002,MITRA10 SOLO BARU,D370040103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029149,2100000151042,DI/SINCERE MB60099Q GLAZED 60X60CM/DUS=1.44M2,BOX,AD-80002-2511-000412,,09-11-2025,,2,2,0,0
80002,MITRA10 SOLO BARU,D450010103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029149,2100000151042,DI/SINCERE MB60099Q GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2512-000002154,,10-12-2025,,12,12,0,0
80002,MITRA10 SOLO BARU,D450020103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029149,2100000151042,DI/SINCERE MB60099Q GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2512-000002172,,10-12-2025,,2,2,0,0
80002,MITRA10 SOLO BARU,D450030103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029149,2100000151042,DI/SINCERE MB60099Q GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2512-000002244,,10-12-2025,,4,4,0,0
80002,MITRA10 SOLO BARU,W330030101,WAREHOUSE STACKING F1,ACTIV,FLOORING AND WALL,100029151,2100000151066,DI/SINCERE MB6081 GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2511-000005612,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D260060103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029156,2100000151110,DI/SINCERE TC68004 GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2603-000005045,,18-03-2026,,6,6,0,0
80002,MITRA10 SOLO BARU,D260070103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029156,2100000151110,DI/SINCERE TC68004 GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2511-000000561,A36,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D260080103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029156,2100000151110,DI/SINCERE TC68004 GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2511-000000558,A30,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D450010103,DISPLAY DETAIL,ACTIV,FLOORING AND WALL,100029156,2100000151110,DI/SINCERE TC68004 GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2512-000002153,,10-12-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,W060060101,WAREHOUSE STACKING F1,ACTIV,FLOORING AND WALL,100029157,2100000151127,DI/SINCERE TC68001 GLAZED 60X60CM/DUS=1.44M2,BOX,80002-2603-000004873,Y5,17-03-2026,,4,4,0,0
80002,MITRA10 SOLO BARU,D270150101,DISPLAY DETAIL,ACTIV,BATHROOM,200010117,2100000040858,C/ELITE E-75002 TMPT SBUN STAINLES KOTAK 140*90*35,PCS,80002-2511-000007696,,03-11-2025,,6,6,0,0
80002,MITRA10 SOLO BARU,D270150201,DISPLAY DETAIL,ACTIV,BATHROOM,200010117,2100000040858,C/ELITE E-75002 TMPT SBUN STAINLES KOTAK 140*90*35,PCS,80002-2511-000007695,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D270150201,DISPLAY DETAIL,ACTIV,BATHROOM,200010117,2100000040858,C/ELITE E-75002 TMPT SBUN STAINLES KOTAK 140*90*35,PCS,80002-2511-000024907,,19-11-2025,,3,3,0,0
80002,MITRA10 SOLO BARU,D310010101,DISPLAY DETAIL,ACTIV,BATHROOM,200010117,2100000040858,C/ELITE E-75002 TMPT SBUN STAINLES KOTAK 140*90*35,PCS,80002-2511-000007693,,03-11-2025,,8,8,0,0
80002,MITRA10 SOLO BARU,C490060202,TOOLS,ACTIV,BATHROOM,200010118,2100000040865,C/ELITE E-75004 TMPT SBUN STAINLESS SDT 240*240*90,PCS,80002-2601-000000252,,04-01-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C490060202,TOOLS,ACTIV,BATHROOM,200010118,2100000040865,C/ELITE E-75004 TMPT SBUN STAINLESS SDT 240*240*90,PCS,80002-2605-000004982,1,26-05-2026,,3,3,0,0
80002,MITRA10 SOLO BARU,D310010101,DISPLAY DETAIL,ACTIV,BATHROOM,200010118,2100000040865,C/ELITE E-75004 TMPT SBUN STAINLESS SDT 240*240*90,PCS,80002-2511-000007698,,03-11-2025,,3,3,0,0
80002,MITRA10 SOLO BARU,D270130101,DISPLAY DETAIL,ACTIV,BATHROOM,200010120,2100000040889,C/ELITE E-75006 TMPT SBUN STAINLESS SDT 180*180*50,PCS,80002-2511-000007701,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D310010101,DISPLAY DETAIL,ACTIV,BATHROOM,200010120,2100000040889,C/ELITE E-75006 TMPT SBUN STAINLESS SDT 180*180*50,PCS,80002-2511-000007703,,03-11-2025,,18,18,0,0
80002,MITRA10 SOLO BARU,D270130101,DISPLAY DETAIL,ACTIV,BATHROOM,200010121,2100000040896,C/ELITE E-75007 TMPT SBUN STAINLES SDT 260*260*100,PCS,80002-2511-000007705,,03-11-2025,,3,3,0,0
80002,MITRA10 SOLO BARU,D310010101,DISPLAY DETAIL,ACTIV,BATHROOM,200010121,2100000040896,C/ELITE E-75007 TMPT SBUN STAINLES SDT 260*260*100,PCS,80002-2511-000007704,,03-11-2025,,5,5,0,0
80002,MITRA10 SOLO BARU,D310010101,DISPLAY DETAIL,ACTIV,BATHROOM,200010122,2100000040902,C/ELITE E-75009 TMPT SBUN STAINLESS SDT 290*140*90,PCS,80002-2511-000007708,,03-11-2025,,8,8,0,0
80002,MITRA10 SOLO BARU,D320090101,DISPLAY DETAIL,ACTIV,BATHROOM,200010122,2100000040902,C/ELITE E-75009 TMPT SBUN STAINLESS SDT 290*140*90,PCS,80002-2511-000007707,,03-11-2025,,2,2,0,0
80002,MITRA10 SOLO BARU,D270150201,DISPLAY DETAIL,ACTIV,BATHROOM,200010123,2100000040919,C/ELITE E-71203 TEMPAT TISSUE STAINLESS,PCS,80002-2511-000007711,,03-11-2025,,7,7,0,0
80002,MITRA10 SOLO BARU,D300110101,DISPLAY DETAIL,ACTIV,BATHROOM,200010123,2100000040919,C/ELITE E-71203 TEMPAT TISSUE STAINLESS,PCS,80002-2511-000007710,,03-11-2025,,5,5,0,0
80002,MITRA10 SOLO BARU,D270150201,DISPLAY DETAIL,ACTIV,BATHROOM,200010124,2100000040926,C/ELITE E-72603 TEMPAT TISSUE STAINLESS,PCS,80002-2511-000007712,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,CONSOLE,QUARANTINE,ACTIV,BATHROOM,200010127,2100000040957,C/ELITE E-71213 RAK HANDUK 2 SSN STAINLESS - 60CM,PCS,80002-2511-000027469,,30-11-2025,,2,2,0,0
80002,MITRA10 SOLO BARU,D270150201,DISPLAY DETAIL,ACTIV,BATHROOM,200010130,2100000040988,C/ELITE E-71204 TOWEL RING STAINLESS,PCS,80002-2511-000007713,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,C310010202,BATHROOM,ACTIV,BATHROOM,200010138,2100000041060,C/ELITE EN-3205 KRAN SINK ANGSA - ENGKOL (MEJA),PCS,80002-2602-000003100,,19-02-2026,,3,3,0,0
80002,MITRA10 SOLO BARU,D340010101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003832,2100000704026,C/FOTILE BUILT-IN HOB 81X54 GHG86328 BLACK,UNIT,80002-2511-000022637,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D350090101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003834,2100000707850,C/KENMASTER REGULATOR HP+MTR 9X10 KM-919 BLACK,UNIT,80002-2511-000024849,,18-11-2025,,5,5,0,0
80002,MITRA10 SOLO BARU,D350090101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003835,2100000707867,C/KENMASTER PENGAMAN REGULATOR 3KG 28X28 PINK,UNIT,80002-2511-000024848,,18-11-2025,,9,9,0,0
80002,MITRA10 SOLO BARU,D350090101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003836,2100000707874,C/KENMASTER PENGAMAN REGULATOR 2 IN 1 21X16 PINK,UNIT,80002-2511-000024847,,18-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D350090201,DISPLAY DETAIL,ACTIV,KITCHEN,1300003836,2100000707874,C/KENMASTER PENGAMAN REGULATOR 2 IN 1 21X16 PINK,UNIT,80002-2512-000003298,,16-12-2025,,4,4,0,0
80002,MITRA10 SOLO BARU,C350010102,KITCHEN,ACTIV,KITCHEN,1300003879,2100000743964,RINNAI RB-782G(MB) 2TK BUILT IN HOB,UNIT,80002-2604-000002131,,17-04-2026,,4,4,0,0
80002,MITRA10 SOLO BARU,C350010102,KITCHEN,ACTIV,KITCHEN,1300003879,2100000743964,RINNAI RB-782G(MB) 2TK BUILT IN HOB,UNIT,80002-2606-000000425,,03-06-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C360070102,KITCHEN,ACTIV,KITCHEN,1300003879,2100000743964,RINNAI RB-782G(MB) 2TK BUILT IN HOB,UNIT,80002-2604-000000576,,08-04-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,D020060103,DISPLAY DETAIL,ACTIV,KITCHEN,1300003879,2100000743964,RINNAI RB-782G(MB) 2TK BUILT IN HOB,UNIT,80002-2602-000000581,,04-02-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C360020102,KITCHEN,ACTIV,KITCHEN,1300003880,2100000743971,RINNAI RB-783G(MB) 3TK BUILT IN HOB,UNIT,80002-2511-000022639,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D360050101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003880,2100000743971,RINNAI RB-783G(MB) 3TK BUILT IN HOB,UNIT,80002-2511-000022640,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D370020101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003927,2100000752966,C/LINEA BUILT IN OVEN 70L 60X55 LO610 40298000F BL,UNIT,80002-2601-000002846,,22-01-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,D370050101,DISPLAY DETAIL,ACTIV,KITCHEN,1300003960,2100000757879,RINNAI CHIMNEY COOKER HOOD 90X50 RH-C1159-PBW BL,UNIT,80002-2511-000004970,,03-11-2025,22-06-2026,1,1,0,0
80002,MITRA10 SOLO BARU,D360060201,DISPLAY DETAIL,ACTIV,KITCHEN,1300004024,2100000775705,MODENA COOKER HOOD SLIM 90X48 PX 0921 DBBK BLACK,UNIT,80002-2603-000004727,,17-03-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,CONSOLE,QUARANTINE,ACTIV,KITCHEN,1300004068,2100000788019,C/TECNOGAS COOKER HOOD SLIM CHN360-M BLACK MATTE,UNIT,80002-2605-000003452,,19-05-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,CONSOLE,QUARANTINE,ACTIV,KITCHEN,1300004069,2100000788026,C/TECNOGAS COOKER HOOD SLIM CHN390-M BLACK MATTE,UNIT,80002-2605-000003448,,19-05-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,C340050102,KITCHEN,ACTIV,KITCHEN,1300004116,2100000799169,AZALEA GAS BUILT IN HOB 2B 74X43 AD742B BLACK,UNIT,80002-2601-000000005,,02-01-2026,,8,8,0,0
80002,MITRA10 SOLO BARU,C340050102,KITCHEN,ACTIV,KITCHEN,1300004116,2100000799169,AZALEA GAS BUILT IN HOB 2B 74X43 AD742B BLACK,UNIT,80002-2601-000001910,,16-01-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,D340020101,DISPLAY DETAIL,ACTIV,KITCHEN,1300004116,2100000799169,AZALEA GAS BUILT IN HOB 2B 74X43 AD742B BLACK,UNIT,80002-2511-000022649,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D340010101,DISPLAY DETAIL,ACTIV,KITCHEN,1300004123,2100000799268,C/FOTILE 2B BUILT IN GAS HOB 83X50 GEG88201-Y BLCK,UNIT,80002-2511-000022657,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,W200070101,WAREHOUSE RACKING F2,ACTIV,KITCHEN,1300004123,2100000799268,C/FOTILE 2B BUILT IN GAS HOB 83X50 GEG88201-Y BLCK,UNIT,80002-2511-000022656,,03-11-2025,,1,1,0,0
80002,MITRA10 SOLO BARU,D500030103,DISPLAY DETAIL,ACTIV,KITCHEN,1300004210,2100000834433,ZEHN+ GRANITE SINK 1B+WING 86X50 CMG8650 BLACK,UNIT,80002-2604-000003899,,30-04-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,D490020103,DISPLAY DETAIL,ACTIV,KITCHEN,1300004248,2100000847860,C/LINEA PORTABLE STOVE 2B 7X72 40235090 TLP101 BL,UNIT,80002-2603-000002042,y12,09-03-2026,,1,1,0,0
80002,MITRA10 SOLO BARU,D490020103,DISPLAY DETAIL,ACTIV,KITCHEN,1300004253,2100000855544,C/LINEA BUILT IN HOB 2B 73X42 40235010 GDK73 BLACK,UNIT,80002-2604-000000727,,08-04-2026,,1,1,0,0
